dd_synsets,times_synsets,scores
"['attack', 'congress', 'previous', 'attack', 'attack', 'war', 'defense_mechanism', 'hindrance', 'previous', 'independence', 'force', 'defense_mechanism', 'building', 'defense_mechanism', 'defense_mechanism', 'knock', 'independence', 'previous', 'congress', 'war', 'previous', 'previous', 'defense_mechanism', 'previous', 'attack', 'hindrance', 'building', 'hindrance', 'attack', 'intellectual', 'defense_mechanism', 'previous', 'attack', 'previous', 'defense_mechanism', 'take', 'previous', 'previous', 'independence', 'defense_mechanism', 'independence', 'defense_mechanism', 'previous', 'hindrance', 'knock', 'hindrance', 'defense_mechanism', 'previous', 'hindrance', 'defense_mechanism', 'hindrance', 'intellectual', 'force', 'hindrance', 'intellectual', 'attack', 'hindrance', 'previous', 'hindrance', 'attack', 'previous', 'hindrance', 'attack', 'previous']","['riot', 'court', 'hear', 'test', 'entreaty', 'case', 'remainder', 'high', 'recuse', 'life', 'justice', 'bail', 'bench', 'judgment', 'conviction', 'sentence', 'raj', 'convict', 'court', 'verdict', 'change', 'terrorize', 'proportion', 'defile', 'supplication', 'damaging', 'camp', 'incredible', 'slaughter', 'bodyguard', 'abetment', 'seek', 'backing', 'influence', 'sentence', 'perpetrate', 'enjoy', 'award', 'hostility', 'clout', 'matter', 'pursuit', 'surrender', 'southwesterly', 'sentence', 'assisted', 'december', 'associate', 'capable', 'character_assassination', 'communal', 'sikh', 'humanity', 'political', 'witness', 'offense', 'indeed', 'interrupt', 'aside', 'destruction', 'burn', 'former', 'crime', 'spend']","[0.12, 0.25, 0.25, 0.2, 0.14, 0.17, 0.12, 0.4, 0.12, 0.2, 0.14, 0.09, 0.12, 0.14, 0.17, 0.17, 0.14, 0.14, 0.25, 0.14, 0.33, 0.17, 0.1, 0.17, 0.12, 0.24, 0.17, 0.88, 0.08, 0.2, 0.1, 0.25, 0.14, 0.2, 0.11, 0.33, 0.33, 0.12, 0.25, 0.09, 0.1, 0.14, 0.25, 0.86, 0.17, 0.97, 0.09, 0.25, 0.14, 0.09, 0.74, 0.2, 0.17, 0.34, 0.25, 0.33, 0.99, 0.2, 0.08, 0.11, 0.25, 0.7, 0.17, 0.33]"
"['parts', 'political_campaign', 'election', 'gathering', 'address', 'party', 'resistance', 'transport', 'construct', 'parts', 'get_down', 'election', 'panic', 'leader', 'get_down', 'get_down', 'leader', 'state', 'election', 'get_down', 'gathering', 'get_down', 'transport', 'old_age', 'leadership', 'get_down', 'get_down', 'get_down', 'political_campaign', 'political_campaign', 'political_campaign', 'political_campaign', 'gathering', 'state', 'election', 'political_campaign', 'resistance', 'get_down', 'leader', 'centimeter', 'head', 'get_down', 'gathering', 'get_down', 'get_down', 'resistance', 'get_down', 'old_age', 'political_campaign', 'curate', 'resistance', 'political_campaign', 'leader', 'state', 'state', 'party']","['seat', 'tough', 'election', 'congress', 'contest', 'bastion', 'vote', 'seat', 'phase', 'polls', 'desire', 'battle', 'fortune', 'granary', 'poll', 'procure', 'personal_computer', 'state', 'landslide', 'compare', 'percentage', 'represent', 'request', 'old_age', 'constituency', 'count', 'pull_off', 'see', 'less', 'last', 'tested', 'presently', 'share', 'note', 'victory', 'approaching', 'vote', 'register', 'military_policeman', 'cent', 'head', 'conduct', 'capital', 'come', 'make', 'get', 'travel', 'days', 'general', 'curate', 'development', 'former', 'leader', 'state', 'state', 'party']","[0.14, 0.59, 1.0, 0.25, 0.14, 0.25, 0.25, 0.25, 0.17, 0.12, 0.33, 0.2, 0.14, 0.1, 0.2, 0.2, 0.08, 1.0, 0.12, 0.25, 0.1, 0.25, 0.17, 1.0, 0.33, 0.25, 0.25, 0.17, 0.18, 0.92, 0.46, 0.18, 0.12, 0.5, 0.14, 0.03, 0.25, 0.14, 0.17, 0.14, 1.0, 0.2, 0.12, 0.25, 0.33, 0.11, 0.33, 0.2, 0.13, 1.0, 0.17, 0.28, 1.0, 1.0, 1.0, 1.0]"
"['union', 'environment', 'party', 'contest', 'contest', 'leader', 'polls', 'electoral', 'contest', 'leader', 'environment', 'desire', 'leader', 'contest', 'contest', 'environment', 'contest', 'contest', 'contest', 'come', 'leader', 'desire', 'north', 'contest', 'electoral', 'leader', 'contest', 'leader', 'come', 'heat', 'electoral', 'electoral', 'contest', 'electoral', 'contest', 'contest', 'electoral', 'contest', 'electoral', 'electoral', 'contest', 'president', 'union', 'contest', 'curate', 'contest', 'leader', 'electoral', 'contest', 'contest', 'contest', 'union', 'contest', 'leader', 'electoral', 'leader', 'electoral', 'karnataka', 'military_policeman', 'electoral', 'contest', 'polls']","['congress', 'articulation', 'party', 'desertion', 'trouble', 'leader', 'side', 'switch_over', 'solo', 'signboard', 'presence', 'resentment', 'saddle_horse', 'night', 'seating', 'crevice', 'wave', 'fore', 'calendar_month', 'travel', 'cartridge_holder', 'daze', 'maharashtra', 'ahead', 'mount', 'frame', 'jolt', 'head', 'surface', 'change', 'replace', 'look', 'reverse', 'contend', 'internal', 'phase', 'mind', 'respectively', 'hear', 'turn', 'last', 'president', 'series', 'expansive', 'curate', 'old', 'face', 'join', 'parliamentary', 'approaching', 'outside', 'constituency', 'tomorrow', 'worker', 'poll', 'cabinet', 'give', 'state', 'military_policeman', 'bring', 'together', 'beginning']","[0.14, 0.14, 1.0, 0.14, 0.12, 1.0, 0.17, 0.2, 0.17, 0.12, 0.2, 0.17, 0.08, 0.11, 0.11, 0.11, 0.17, 0.38, 0.11, 0.5, 0.08, 0.2, 0.33, 0.71, 0.2, 0.1, 0.12, 0.5, 0.25, 0.5, 0.17, 0.25, 0.2, 0.33, 0.42, 0.11, 0.14, 0.51, 0.25, 0.25, 0.07, 1.0, 0.14, 0.76, 1.0, 0.68, 0.11, 0.33, 0.52, 0.82, 0.21, 0.2, 0.11, 0.33, 0.2, 0.1, 0.33, 0.5, 1.0, 0.2, 0.37, 0.25]"
"['list', 'campaigner', 'party', 'independent', 'election', 'contest', 'list', 'party', 'release', 'independent', 'seat', 'leader', 'seat', 'brief', 'saturday', 'campaigner', 'union', 'contest', 'independent', 'independent', 'curate', 'field', 'seat', 'party', 'seat', 'curate', 'independent', 'independent', 'field', 'leader', 'appoint', 'seat', 'brief', 'seat', 'independent', 'independent', 'independent', 'leader', 'independent', 'president', 'leader', 'independent', 'independent', 'seat', 'desire', 'leader']","['list', 'campaigner', 'party', 'include', 'election', 'seating', 'name_calling', 'constituency', 'release', 'nominate', 'third', 'shah', 'polls', 'announce', 'phase', 'campaigner', 'union', 'debacle', 'travel', 'preside', 'curate', 'field', 'absolute', 'committee', 'premier', 'curate', 'procure', 'represent', 'field', 'irani', 'phase', 'national', 'contest', 'first', 'win', 'confront', 'count', 'veteran', 'pull_off', 'president', 'saffron', 'pass', 'form', 'accompanied', 'majority', 'ani']","[1.0, 1.0, 1.0, 0.33, 1.0, 0.11, 0.12, 0.2, 1.0, 0.17, 0.16, 0.2, 0.12, 0.25, 0.17, 1.0, 1.0, 0.17, 0.33, 0.25, 1.0, 1.0, 0.6, 0.2, 0.84, 1.0, 0.2, 0.25, 1.0, 0.2, 0.2, 0.93, 0.11, 0.8, 0.33, 0.2, 0.25, 0.17, 0.25, 1.0, 0.11, 0.25, 0.25, 0.61, 0.11, 0.1]"
"['temp', 'temp', 'temp', 'temp', 'random-access_memory', 'sky', 'birth', 'partially', 'partially', 'temp', 'birth', 'partially', 'temp', 'boom', 'random-access_memory', 'partially', 'random-access_memory', 'possibility', 'random-access_memory', 'today', 'birth', 'partially', 'partially', 'temp', 'birth', 'president', 'temp', 'partially', 'temp', 'partially', 'temp', 'birth', 'birth', 'temp', 'partially', 'birth', 'partially', 'temp', 'temp', 'partially', 'temp', 'temp', 'partially', 'partially', 'temp', 'boom', 'temp', 'birth', 'partially', 'partially', 'frailty', 'partially', 'temp', 'temp', 'temp', 'today', 'birth', 'partially', 'temp', 'birth', 'temp', 'temp', 'random-access_memory', 'temp']","['floating-point_operation', 'afraid', 'mann', 'hindustan', 'pocket', 'anil', 'money', 'name', 'see', 'hapless', 'congress', 'make', 'picture', 'movie', 'airplane', 'miss', 'car', 'truth', 'telephone', 'cell', 'people', 'state', 'poll', 'minimal', 'income', 'president', 'private', 'come', 'farmer', 'tire', 'lavish', 'sarcasm', 'line', 'person', 'man', 'old_age', 'see', 'watchman', 'epicurean', 'loot', 'last', 'everyday', 'labor', 'guarantee', 'promising', 'crop', 'laborer', 'sum', 'marginalize', 'assert', 'power', 'state', 'indeed', 'monthly', 'premier', 'thing', 'date', 'transfer', 'rich', 'fall', 'fields', 'businessman', 'radio', 'directly']","[0.09, 0.66, 0.14, 0.1, 0.1, 0.1, 0.12, 0.2, 0.25, 0.14, 0.09, 0.33, 0.1, 0.12, 0.08, 0.33, 0.09, 0.12, 0.11, 0.11, 0.14, 0.25, 0.2, 0.86, 0.08, 1.0, 0.33, 0.25, 0.2, 0.14, 0.9, 0.11, 0.11, 0.33, 0.25, 0.12, 0.25, 0.14, 0.2, 0.2, 0.59, 0.01, 0.25, 0.12, 0.97, 0.08, 0.2, 0.11, 0.2, 0.25, 0.2, 0.25, 0.29, 0.45, 0.65, 0.14, 0.14, 0.2, 0.74, 0.12, 0.14, 0.17, 0.1, 0.76]"
"['naval', 'staff', 'frailty', 'present', 'pilot', 'command', 'pilot', 'command', 'staff', 'military_officer', 'eastern', 'command', 'flag', 'staff', 'military_officer', 'naval', 'command', 'present', 'helicopter', 'naval', 'pilot', 'command', 'command', 'naval', 'naval', 'naval', 'naval', 'command', 'career', 'naval', 'helicopter', 'naval', 'helicopter', 'pilot', 'naval', 'command', 'naval', 'staff', 'present', 'serve', 'appoint', 'naval', 'naval', 'command', 'career', 'career', 'career', 'government', 'naval', 'command', 'flag', 'flag', 'naval', 'flag', 'staff', 'naval', 'naval', 'phase', 'phase', 'naval', 'naval']","['naval', 'staff', 'frailty', 'decoration', 'head', 'command', 'alumnus', 'command', 'fleet', 'military_officer', 'eastern', 'defense_mechanism', 'flag', 'college', 'wellington', 'instructional', 'command', 'old-age_pension', 'destroyer', 'cross', 'deputy', 'war', 'wings', 'decorate', 'present', 'esteemed', 'gain', 'appointment', 'career', 'commission', 'missile', 'steer', 'helicopter', 'pilot', 'anterior', 'appointment', 'western', 'navy', 'sea', 'serve', 'appoint', 'presently', 'include', 'tweet', 'services', 'undertaking', 'charge', 'government', 'cardinal', 'operations', 'office', 'delhi', 'take', 'area', 'ministry', 'besides', 'several', 'old_age', 'day', 'national', 'indian']","[1.0, 1.0, 1.0, 0.11, 0.14, 1.0, 0.12, 1.0, 0.14, 1.0, 1.0, 0.12, 1.0, 0.17, 0.17, 0.67, 1.0, 0.08, 0.12, 0.2, 0.11, 0.17, 0.17, 0.25, 0.67, 0.58, 0.25, 0.14, 1.0, 0.14, 0.14, 0.25, 1.0, 1.0, 0.71, 0.14, 0.91, 0.25, 0.11, 1.0, 1.0, 0.66, 0.33, 0.12, 0.25, 0.2, 0.17, 1.0, 0.2, 0.17, 0.11, 0.07, 0.25, 0.1, 0.11, 0.67, 0.81, 0.25, 0.17, 0.18, 0.05]"
"['justice', 'tribe', 'military_officer', 'justice', 'court', 'march', 'random-access_memory', 'president', 'justice', 'topographic_point', 'appoint', 'take', 'committee', 'woman', 'random-access_memory', 'president', 'take', 'justice', 'member', 'military_officer', 'justice', 'human', 'human', 'human', 'choice', 'propose', 'retired', 'judicial', 'choice', 'justice', 'harmonize', 'human', 'human', 'meet', 'justice', 'corruptness', 'caste', 'choice', 'topographic_point', 'tribe', 'human', 'choice']","['justice', 'curse', 'judge', 'first', 'court', 'march', 'personal_computer', 'head', 'former', 'india', 'appoint', 'take', 'committee', 'jurist', 'random-access_memory', 'president', 'advise', 'supreme', 'member', 'servant', 'high', 'finalize', 'supply', 'assume', 'choice', 'recommend', 'retired', 'judicial', 'appointment', 'justice', 'serve', 'consist', 'name', 'ceremony', 'about', 'corruptness', 'presence', 'autopsy', 'maharashtra', 'name', 'attend', 'charge']","[1.0, 0.11, 0.2, 0.55, 1.0, 1.0, 0.11, 0.2, 0.22, 0.11, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 0.17, 0.92, 1.0, 0.2, 0.42, 0.2, 0.2, 0.17, 1.0, 0.5, 1.0, 1.0, 0.33, 1.0, 0.17, 0.25, 0.2, 0.17, 0.63, 1.0, 0.2, 0.12, 0.17, 0.12, 0.25, 0.14]"
"['list', 'campaigner', 'party', 'let_go_of', 'election', 'unit_of_measurement', 'list', 'constituency', 'polls', 'nominate', 'campaigner', 'head', 'polls', 'announce', 'unit_of_measurement', 'campaigner', 'union', 'election', 'let_go_of', 'let_go_of', 'curate', 'field', 'campaigner', 'party', 'campaigner', 'curate', 'let_go_of', 'let_go_of', 'field', 'head', 'let_go_of', 'campaigner', 'announce', 'campaigner', 'let_go_of', 'let_go_of', 'let_go_of', 'head', 'let_go_of', 'head', 'head', 'let_go_of', 'let_go_of', 'campaigner', 'unit_of_measurement', 'head']","['list', 'campaigner', 'party', 'include', 'election', 'seating', 'name_calling', 'constituency', 'release', 'nominate', 'third', 'shah', 'polls', 'announce', 'phase', 'campaigner', 'union', 'debacle', 'travel', 'preside', 'curate', 'field', 'absolute', 'committee', 'premier', 'curate', 'procure', 'represent', 'field', 'irani', 'phase', 'national', 'contest', 'first', 'win', 'confront', 'count', 'veteran', 'pull_off', 'president', 'saffron', 'pass', 'form', 'accompanied', 'majority', 'ani']","[1.0, 1.0, 1.0, 0.33, 1.0, 0.12, 0.12, 1.0, 0.1, 1.0, 0.98, 0.17, 1.0, 1.0, 0.17, 1.0, 1.0, 0.14, 0.33, 0.25, 1.0, 1.0, 0.33, 0.2, 0.14, 1.0, 0.2, 0.25, 1.0, 0.17, 0.14, 0.18, 0.12, 0.09, 0.33, 0.2, 0.25, 0.14, 0.25, 0.2, 0.1, 0.25, 0.25, 0.46, 0.1, 0.09]"
"['list', 'campaigner', 'union', 'include', 'phase', 'phase', 'name_calling', 'union', 'polls', 'let_go_of', 'list', 'campaigner', 'polls', 'announce', 'phase', 'campaigner', 'union', 'phase', 'let_go_of', 'let_go_of', 'curate', 'let_go_of', 'list', 'union', 'list', 'curate', 'let_go_of', 'let_go_of', 'let_go_of', 'campaigner', 'let_go_of', 'list', 'contest', 'list', 'let_go_of', 'let_go_of', 'let_go_of', 'campaigner', 'let_go_of', 'campaigner', 'campaigner', 'let_go_of', 'let_go_of', 'list', 'phase', 'campaigner']","['list', 'campaigner', 'party', 'include', 'election', 'seating', 'name_calling', 'constituency', 'release', 'nominate', 'third', 'shah', 'polls', 'announce', 'phase', 'campaigner', 'union', 'debacle', 'travel', 'preside', 'curate', 'field', 'absolute', 'committee', 'premier', 'curate', 'procure', 'represent', 'field', 'irani', 'phase', 'national', 'contest', 'first', 'win', 'confront', 'count', 'veteran', 'pull_off', 'president', 'saffron', 'pass', 'form', 'accompanied', 'majority', 'ani']","[1.0, 1.0, 0.33, 1.0, 0.1, 0.11, 1.0, 0.2, 0.1, 0.17, 0.54, 0.14, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1, 0.33, 0.25, 1.0, 0.2, 0.49, 0.2, 0.79, 1.0, 0.2, 0.25, 0.2, 0.14, 0.14, 0.22, 1.0, 0.7, 0.33, 0.2, 0.25, 0.12, 0.25, 0.12, 0.09, 0.25, 0.25, 0.57, 0.09, 0.08]"
"['justice', 'curse', 'judge', 'first', 'court', 'june', 'panel', 'president', 'panel', 'panel', 'first', 'take', 'committee', 'judge', 'panel', 'president', 'announce', 'panel', 'member', 'judge', 'panel', 'first', 'first', 'first', 'ceremony', 'curse', 'panel', 'panel', 'ceremony', 'justice', 'first', 'first', 'first', 'ceremony', 'panel', 'justice', 'justice', 'ceremony', 'panel', 'justice', 'first', 'ceremony']","['justice', 'curse', 'judge', 'first', 'court', 'march', 'personal_computer', 'head', 'former', 'india', 'appoint', 'take', 'committee', 'jurist', 'random-access_memory', 'president', 'advise', 'supreme', 'member', 'servant', 'high', 'finalize', 'supply', 'assume', 'choice', 'recommend', 'retired', 'judicial', 'appointment', 'justice', 'serve', 'consist', 'name', 'ceremony', 'about', 'corruptness', 'presence', 'autopsy', 'maharashtra', 'name', 'attend', 'charge']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.33, 0.11, 0.25, 0.25, 0.08, 0.14, 1.0, 1.0, 0.2, 0.11, 1.0, 0.33, 0.78, 1.0, 0.2, 0.17, 0.2, 0.2, 0.17, 0.14, 0.17, 0.65, 0.12, 0.11, 1.0, 0.12, 0.25, 0.2, 1.0, 0.1, 0.12, 0.12, 0.1, 0.11, 0.1, 0.25, 0.11]"
"['list', 'campaigner', 'party', 'include', 'election', 'unit_of_measurement', 'list', 'constituency', 'release', 'nominate', 'list', 'deserter', 'polls', 'announce', 'unit_of_measurement', 'campaigner', 'union', 'contest', 'let_go_of', 'let_go_of', 'campaigner', 'field', 'list', 'party', 'list', 'campaigner', 'let_go_of', 'let_go_of', 'field', 'deserter', 'let_go_of', 'list', 'contest', 'first', 'let_go_of', 'let_go_of', 'let_go_of', 'deserter', 'let_go_of', 'campaigner', 'deserter', 'let_go_of', 'let_go_of', 'list', 'unit_of_measurement', 'deserter']","['list', 'campaigner', 'party', 'include', 'election', 'seating', 'name_calling', 'constituency', 'release', 'nominate', 'third', 'shah', 'polls', 'announce', 'phase', 'campaigner', 'union', 'debacle', 'travel', 'preside', 'curate', 'field', 'absolute', 'committee', 'premier', 'curate', 'procure', 'represent', 'field', 'irani', 'phase', 'national', 'contest', 'first', 'win', 'confront', 'count', 'veteran', 'pull_off', 'president', 'saffron', 'pass', 'form', 'accompanied', 'majority', 'ani']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.12, 0.12, 1.0, 1.0, 1.0, 0.69, 0.17, 1.0, 1.0, 0.17, 1.0, 1.0, 0.17, 0.33, 0.25, 0.17, 1.0, 0.64, 0.2, 0.24, 0.17, 0.2, 0.25, 1.0, 0.17, 0.14, 0.6, 1.0, 1.0, 0.33, 0.2, 0.25, 0.14, 0.25, 0.12, 0.1, 0.25, 0.25, 0.13, 0.1, 0.09]"
"['terrorist', 'terrorist', 'brush', 'terrorist', 'district', 'security', 'terrorist', 'operation', 'district', 'kill', 'force', 'terrorist', 'district', 'kill', 'search', 'kill', 'kill', 'kill', 'operation', 'district', 'conspiracy', 'terrorist', 'kill', 'caution', 'kill', 'terrorist', 'operation', 'operation', 'terrorist', 'hours', 'kill', 'district', 'terrorist', 'get', 'terrorist', 'terrorist', 'operation', 'kill', 'operation', 'operations', 'operation', 'kill', 'force', 'operation', 'area', 'district', 'kill', 'adjutant', 'continue', 'terrorist', 'fire', 'terrorist', 'district', 'conspiracy', 'operation', 'kill', 'terrorist']","['terrorist', 'hunt', 'brush', 'afoot', 'rifle', 'security', 'imam', 'battalion', 'magazine', 'track', 'force', 'residential', 'device', 'neutralize', 'command', 'conduct', 'trap', 'murder', 'police', 'telephone', 'narrative', 'northern', 'develop', 'modesty', 'miss', 'mobile', 'military_personnel', 'agency', 'representational', 'unit_of_measurement', 'confirm', 'body', 'ani', 'recover', 'joint', 'dead', 'operation', 'establish', 'team', 'operations', 'group', 'get_down', 'force', 'army', 'area', 'house', 'kill', 'official', 'report', 'particular', 'image', 'cardinal', 'district', 'news', 'agency', 'include', 'indian']","[1.0, 0.14, 1.0, 0.81, 0.08, 1.0, 0.2, 0.08, 0.09, 0.25, 1.0, 0.35, 0.12, 0.5, 0.2, 0.2, 0.25, 0.5, 0.1, 0.1, 0.2, 0.64, 0.25, 0.17, 0.33, 0.19, 0.1, 0.09, 0.4, 0.14, 0.33, 0.14, 0.09, 0.5, 0.01, 0.75, 1.0, 0.25, 0.1, 1.0, 0.17, 0.33, 1.0, 0.09, 1.0, 0.11, 1.0, 0.2, 0.2, 0.46, 0.12, 0.14, 1.0, 0.17, 0.09, 0.33, 0.21]"
"['event', 'day', 'high', 'national', 'high', 'leadership', 'decide', 'committee', 'high', 'committee', 'union', 'event', 'boycott', 'event', 'high', 'attend', 'prosecute', 'boycott', 'separatist', 'invitation', 'boycott', 'external', 'leadership', 'year', 'event', 'personal_business', 'high', 'boycott', 'degree', 'high', 'event', 'boycott', 'curate', 'boycott', 'high', 'representation', 'boycott', 'high', 'leadership', 'boycott', 'high', 'observe', 'medium', 'boycott', 'event', 'high', 'event', 'high', 'event', 'high', 'indian', 'boycott', 'high', 'boycott', 'high', 'boycott', 'boycott', 'state', 'boycott', 'high', 'event', 'attend', 'boycott', 'event']","['event', 'day', 'high', 'national', 'send', 'leadership', 'decide', 'committee', 'mention', 'committee', 'government', 'battle', 'new', 'celebration', 'follow', 'attend', 'ignore', 'recent', 'representative', 'invite', 'dramatic', 'external', 'attack', 'march', 'installation', 'personal_business', 'come', 'traditionally', 'stance', 'object', 'celebration', 'official', 'curate', 'numerous', 'result', 'occasions', 'twice', 'revenge', 'practice', 'strike', 'represent', 'observe', 'camp', 'therefore', 'agribusiness', 'send', 'dialogue', 'widen', 'visit', 'stay', 'indian', 'up-to-the-minute', 'suspend', 'ever', 'stay', 'inside', 'light', 'note', 'military', 'transport', 'negotiation', 'attend', 'away', 'opinion']","[1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0, 1.0, 0.17, 1.0, 0.25, 0.25, 0.91, 0.25, 0.25, 1.0, 0.2, 0.74, 0.17, 0.5, 0.67, 1.0, 0.25, 0.2, 0.14, 1.0, 0.25, 0.43, 0.2, 0.17, 0.25, 0.84, 1.0, 0.46, 0.2, 0.17, 0.72, 0.25, 0.33, 0.2, 0.25, 1.0, 0.12, 0.77, 0.17, 0.25, 0.11, 0.2, 0.2, 0.25, 1.0, 0.73, 0.14, 0.11, 0.25, 0.3, 0.16, 0.5, 0.15, 0.25, 0.12, 1.0, 0.35, 0.2]"
"['kashmir', 'malik', 'liberation', 'prevention', 'foreign', 'ban', 'secessionist', 'front', 'activity', 'peer', 'administration', 'improper', 'activity', 'foreign', 'peer', 'ban', 'case', 'foreign', 'jail', 'peer', 'part', 'liberation', 'ban', 'secessionist', 'foreign', 'commissariat', 'outfit', 'foreign', 'leader', 'prohibition', 'foreign', 'promotion', 'residence', 'exchange', 'part', 'prevention', 'agency', 'peer', 'activity', 'liberation', 'agency', 'administration', 'federal_emergency_management_agency', 'peer', 'foreign', 'ban', 'case', 'malik', 'seize', 'part', 'part', 'foreign', 'prohibition', 'foreign', 'ban', 'part', 'foreign', 'activity', 'area', 'ban', 'ban', 'centre']","['kashmir', 'malik', 'liberation', 'crackdown', 'register', 'damaging', 'separatist', 'front', 'probe', 'mufti', 'administration', 'improper', 'activity', 'abdicate', 'stakeholder', 'ban', 'case', 'decide', 'prison', 'kashmiri', 'fir', 'violence', 'cardinal', 'separatist', 'treat', 'air', 'force', 'achieve', 'secretary', 'act', 'originate', 'dialogue', 'home', 'exchange', 'bend', 'prevention', 'agency', 'stairs', 'reappraisal', 'murder', 'agency', 'jemaah_islamiyah', 'federal_emergency_management_agency', 'person', 'spearhead', 'long', 'case', 'malik', 'kidnap', 'tolerance', 'manner', 'foreign', 'prohibition', 'add', 'indian', 'force', 'slap', 'issue', 'forefront', 'many', 'ferocious', 'centre']","[1.0, 1.0, 1.0, 0.33, 0.14, 0.61, 0.33, 1.0, 0.09, 0.2, 1.0, 1.0, 1.0, 0.14, 0.25, 1.0, 1.0, 0.2, 0.33, 0.17, 0.17, 0.2, 0.03, 0.33, 0.2, 0.14, 0.25, 0.25, 0.33, 0.33, 0.25, 0.12, 0.5, 1.0, 0.12, 1.0, 1.0, 0.11, 0.1, 0.11, 1.0, 0.14, 1.0, 0.5, 0.14, 0.92, 1.0, 1.0, 0.25, 0.12, 0.17, 1.0, 1.0, 0.17, 0.28, 0.12, 0.2, 0.14, 0.1, 0.62, 0.99, 1.0]"
"['pakistan', 'leader', 'surface-to-air_missile', 'surface-to-air_missile', 'integrity', 'day', 'surface-to-air_missile', 'language', 'surface-to-air_missile', 'leader', 'action', 'surface-to-air_missile', 'integrity', 'union', 'language', 'royal', 'senior', 'national', 'senior', 'antic', 'surface-to-air_missile', 'surface-to-air_missile', 'statement', 'leader', 'leader', 'force', 'integrity', 'antic', 'leader', 'world', 'surface-to-air_missile', 'leader', 'surface-to-air_missile', 'trust', 'antic', 'surface-to-air_missile', 'surface-to-air_missile', 'leader', 'differentiation', 'action', 'rake', 'leader', 'senior', 'surface-to-air_missile', 'integrity', 'senior', 'senior', 'leader', 'surface-to-air_missile', 'surface-to-air_missile', 'senior', 'leader', 'surface-to-air_missile', 'surface-to-air_missile', 'statement', 'senior', 'state', 'world', 'senior']","['pakistan', 'khan', 'jet', 'common', 'wish', 'day', 'comfortable', 'message', 'comprehensive', 'subcontinent', 'time', 'peaceful', 'resoluteness', 'people', 'relationship', 'forge', 'march', 'national', 'establish', 'autopsy', 'progressive', 'best', 'greeting', 'air', 'region', 'force', 'prosperity', 'attack', 'combatant', 'issue', 'indian', 'begin', 'welcome', 'believe', 'attack', 'democratic', 'free', 'commissioner', 'cull', 'violence', 'send', 'monosodium_glutamate', 'eliminate', 'together', 'peace', 'establish', 'weigh', 'dunce', 'competently', 'indispensable', 'originate', 'mirage', 'autonomous', 'offensive', 'guarantee', 'help', 'state', 'issue', 'decide']","[1.0, 0.25, 0.1, 0.46, 0.2, 1.0, 0.87, 0.33, 0.52, 0.12, 0.17, 0.75, 0.2, 0.2, 0.2, 0.09, 0.2, 1.0, 0.33, 0.14, 0.56, 0.05, 0.25, 0.12, 0.14, 1.0, 0.2, 0.2, 0.33, 0.25, 0.31, 0.25, 0.31, 0.5, 0.2, 0.46, 0.19, 0.25, 0.14, 0.33, 0.33, 0.09, 0.25, 0.17, 0.25, 0.25, 0.2, 0.2, 0.89, 0.04, 0.25, 0.09, 0.21, 0.85, 0.2, 0.25, 1.0, 0.25, 0.2]"
"['cricketer', 'party', 'cup', 'final', 'join', 'join', 'former', 'join', 'vision', 'opportunity', 'articulation', 'presence', 'affect', 'game', 'side', 'universe', 'influence', 'join', 'curate', 'game', 'fifties', 'join', 'statement', 'union', 'award', 'announce', 'join', 'fifties', 'state', 'cup', 'team', 'join', 'cricketer', 'get', 'cricketer', 'final', 'concluding', 'party', 'win', 'cricketer', 'cricketer', 'party', 'join', 'cricketer', 'game', 'win', 'cricketer', 'game', 'cricketer', 'cricketer', 'announce', 'game', 'join', 'cricketer', 'following', 'get', 'game', 'join', 'december', 'side', 'join']","['cricketer', 'party', 'cup', 'contest', 'join', 'join', 'former', 'join', 'vision', 'opportunity', 'articulation', 'presence', 'affect', 'innings', 'beginning', 'universe', 'influence', 'honor', 'curate', 'election', 'decade', 'expand', 'guess', 'union', 'award', 'confer', 'represent', 'mass', 'state', 'platform', 'state', 'get_down', 'new', 'get', 'better', 'meet', 'concluding', 'gathering', 'juncture', 'presently', 'approaching', 'constituency', 'give', 'forward', 'autopsy', 'win', 'recently', 'function', 'yet', 'live', 'talk', 'opinion', 'decide', 'likely', 'seating', 'get', 'decision', 'meet', 'march', 'polls', 'name']","[1.0, 1.0, 1.0, 0.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.2, 1.0, 1.0, 0.11, 1.0, 0.17, 0.5, 0.14, 0.25, 1.0, 1.0, 0.14, 0.25, 0.2, 1.0, 0.14, 0.25, 0.33, 0.28, 1.0, 0.37, 0.2, 1.0, 0.25, 0.2, 0.86, 0.78, 0.2, 0.33, 0.6, 0.17, 1.0, 0.2, 0.2, 0.13, 0.21, 0.25, 0.14, 0.33, 0.68, 0.12, 1.0, 0.17, 0.33, 0.33, 0.17, 0.2]"
